,Id,SalePrice
1361,2822,175000.0
1362,2823,207700.0
1363,2824,176130.0
1364,2825,152770.0
1365,2826,132630.0
1366,2827,148440.0
1367,2828,207147.0
1368,2829,162790.0
1369,2830,234877.5
1370,2831,192952.9
1371,2832,217462.4
1372,2833,289102.2
1373,2834,224687.5
1374,2835,225890.0
1375,2836,201240.0
1376,2837,157350.0
1377,2838,147995.0
1378,2839,178940.0
1379,2840,192150.0
1380,2841,211140.0
1381,2842,220457.8
1382,2843,146325.0
1383,2844,162565.0
1384,2845,123530.0
1385,2846,211140.0
1386,2847,200045.0
1387,2848,212645.6
1388,2849,209450.0
1389,2850,271320.0
1390,2851,239462.5
1391,2852,220790.0
1392,2853,247234.0
1393,2854,140620.0
1394,2855,189980.0
1395,2856,217636.0
1396,2857,187190.0
1397,2858,198665.0
1398,2859,144700.0
1399,2860,125150.0
1400,2861,112075.0
1401,2862,197450.0
1402,2863,124590.0
1403,2864,247990.0
1404,2865,142290.0
1405,2866,136450.0
1406,2867,96530.0
1407,2868,124849.0
1408,2869,126200.0
1409,2870,150280.0
1410,2871,123090.0
1411,2872,55593.3
1412,2873,115965.0
1413,2874,134300.0
1414,2875,113010.0
1415,2876,167145.0
1416,2877,158638.4
1417,2878,162589.2
1418,2879,148603.4
1419,2880,107115.0
1420,2881,170010.0
1421,2882,156340.0
1422,2883,167480.0
1423,2884,185524.0
1424,2885,172790.0
1425,2886,177890.0
1426,2887,97730.0
1427,2888,133327.6
1428,2889,68590.0
1429,2890,81610.0
1430,2891,143978.7
1431,2892,55783.3
1432,2893,116840.0
1433,2894,62800.0
1434,2895,303107.9
1435,2896,263950.0
1436,2897,208620.0
1437,2898,154890.5
1438,2899,243619.0
1439,2900,164940.0
1440,2901,191930.0
1441,2902,186440.0
1442,2903,357035.1
1443,2904,352847.2
1444,2905,129000.0
1445,2906,188300.0
1446,2907,120600.0
1447,2908,118990.0
1448,2909,133490.5
1449,2910,82150.0
1450,2911,87800.0
1451,2912,152790.0
1452,2913,86200.0
1453,2914,85150.0
1454,2915,85150.0
1455,2916,85800.0
1456,2917,159010.0
1457,2918,110475.0
1458,2919,221100.0
